ID,NO,sp,ADULTE,JUVENIL,AGE,ORIGINE,TYPE_PRELE,KANTON,GEMEINDE,LOKALITAET,LATITUDE,LONGITUDE,PR,TAG,MONAT,JAHR,DATE,DATEJ,DATEJC,PTD,DCD,QUI,X_CH1903,Y_CH1903,cnha_CH1903,KM2_CH1903,N5_CH1903,XN5_CH1903,YN5_CH1903,GEWICHT,JAGDT,FANG_MARZ,FANG_SOMMER,FANG_HERBST,dH_reg,dC,dN,MYINDEX_dH_2019_reg,MYINDEX_dN,PROVENANCE_2019_reg,regiobio6,dH_scaled,dH_correct,dH,reg_dH,bc,MYINDEX_dH_2019_voigt,PROVENANCE_voigt,MYINDEX_dH (report Woodcock 2016),BEMERKUNGEN
2016GIAMGI-1,GIAMGI-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Alto Malcantone,NA,46.05544076,8.880668652,2,16,10,2016,16/10/2016,285,31,58,29,20,711600,101460,71161014,711101,710100,712500,102500,330,1,0,0,0,-72.50301975,-23.86,6.65,7,7,,Versant sud des Alpes,-82.22,-82.22,NA,NA,,8,Europe centrale,8,Abschuss
2015GNOSDA-9,GNOSDA-9,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Gamborogno,Alpe Lierna,46.11846074,8.834464671,4,11,11,2015,11/11/2015,310,56,63,32,21,707900,108400,70791084,707108,705105,707500,107500,320,1,0,0,0,-72.45,-23.98259884,4.027748127,7,4,,Versant sud des Alpes,-82.18,-82.18,-105.10,NA,,8,Europe centrale,8,Abschuss
2016DENEPA-3,DENEPA-3,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Vuadens,NA,46.59039997,6.99498622,3,22,10,2016,22/10/2016,291,37,59,30,20,566000,160000,56601600,566160,565160,567500,162500,330,1,0,0,0,-72.332972,-24.27,5.93,7,6,,versant nord des Alpes,-82.09,-82.09,NA,NA,,8,Europe centrale,8,Abschuss
2017MEISHE-7,MEISHE-7,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,Val de Ruz,La Gautereine,47.09336088,6.895858789,6,30,10,2017,30/10/2017,299,45,61,31,21,558790,215960,55872159,558215,555215,557500,217500,305,1,0,0,0,-72.099652,NA,5.646465825,7,6,,Jura,-81.90,-81.90,NA,NA,,8,Europe centrale,8,Abschuss
2017ROSAOR-1,ROSAOR-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Cimadera,Lavinone,46.0827373,9.050765764,5,25,10,2017,25/10/2017,294,40,60,30,20,724700,104750,72471047,724104,720100,722500,102500,285,1,0,0,0,-72.08352125,NA,6.549842993,7,7,,Versant sud des Alpes,-81.89,-81.89,NA,NA,,8,Europe centrale,8,Abschuss
2015MORAMA-6,MORAMA-6,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Astano,Bergen,46.02084997,8.811348189,5,31,10,2015,31/10/2015,300,46,61,31,21,706303,97519,70630975,706097,705095,707500,97500,NA,1,0,0,0,-72.075,-24.0864,7.279463833,7,7,,Versant sud des Alpes,-81.88,-81.88,-104.80,NA,,8,Europe centrale,8,Abschuss
2015REZZONICORO-18,REZZONICORO-18,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Cabbio,Fume Breggia,45.89906066,9.044343319,5,17,11,2015,17/11/2015,316,62,65,33,22,724621,84325,72460843,724084,720080,722500,82500,200,1,0,0,0,-71.875,-24.3308,7.397517622,7,7,,Versant sud des Alpes,-81.72,-81.72,-104.60,NA,,8,Europe centrale,8,Abschuss
2016BELLEN-1,BELLEN-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Monteceneri,Nagra,46.12845175,8.898126458,5,17,11,2016,17/11/2016,316,62,65,33,22,712800,109600,71281096,712109,710105,712500,107500,220,1,0,0,0,-71.8500325,-24.04,4.33,7,4,,Versant sud des Alpes,-81.70,-81.70,NA,NA,,8,Europe centrale,8,Abschuss
2017CISTAR-4,CISTAR-4,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Breno,Alpe Mageno,46.05085893,8.862457403,5,14,11,2017,14/11/2017,313,59,64,32,22,710200,100925,71021009,710100,710100,712500,102500,324,1,0,0,0,-71.7889625,NA,5.528448173,7,6,,Versant sud des Alpes,-81.65,-81.65,NA,NA,,8,Europe centrale,8,Abschuss
2016GIAMGI-3,GIAMGI-3,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Alto Malcantone,NA,46.04804767,8.875550642,5,18,10,2016,18/10/2016,287,33,59,30,20,711219,100631,71121006,711100,710100,712500,102500,320,1,0,0,0,-71.72969363,-23.92,9,7,9,,Versant sud des Alpes,-81.60,-81.60,NA,NA,,8,Europe centrale,8,Abschuss
2015CORDJP-1,CORDJP-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,VD,Le Chenit,Bas-du-Chenit,46.55177622,6.167262385,4,16,10,2015,16/10/2015,285,31,58,29,20,502500,156400,50251564,502156,500155,502500,157500,327,1,0,0,0,-71.675,-24.252,4.875213656,7,5,,Jura,-81.56,-81.56,-104.40,NA,,8,Europe centrale,8,Abschuss
2014Savalu-3_,Savalu-3.,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Marsens,Petit Prarys,46.65867425,7.017903762,5,19,11,2014,19/11/2014,318,64,65,33,22,567797,167580,56771675,567167,565165,567500,167500,330,1,0,0,0,-71.575,-23.544,4.812159378,7,5,,Plateau,-81.48,-81.48,-104.40,NA,,8,Europe centrale,8,Abschuss
2015CAVALLIMA9,CAVALLIMA9,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Aurigeno,Valle della Garina,46.22909894,8.682384579,5,14,11,2015,14/11/2015,313,59,64,32,22,695950,120500,69591205,695120,695120,697500,122500,291,1,0,0,0,-71.575,-24.1672,4.629148779,7,5,,Versant sud des Alpes,-81.48,-81.48,-104.40,NA,,8,Europe centrale,8,Abschuss
2017PURASA-4,PURASA-4,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Cadenazzo,Rubasacco,46.14645149,8.983576012,5,19,10,2017,19/10/2017,288,34,59,30,20,719364,111727,71931117,719111,715110,717500,112500,330,1,0,0,0,-71.54853638,NA,8.476864354,7,8,,Versant sud des Alpes,-81.46,-81.46,NA,NA,,8,Europe centrale,8,Abschuss
2016GRUBLO-7,GRUBLO-7,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Tessebete,Gola di Lago,46.10514724,8.959589804,5,9,11,2016,9/11/2016,308,54,63,32,21,717600,107100,71761071,717107,715105,717500,107500,308,1,0,0,0,-71.48371575,-23.76,7.79,7,8,,Versant sud des Alpes,-81.41,-81.41,NA,NA,,8,Europe centrale,8,Abschuss
2015PURASA-3,PURASA-3,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Cadenazzo,Prato Grasso,46.13557083,8.938436744,5,21,10,2015,21/10/2015,290,36,59,30,20,715900,110450,71591104,715110,715110,717500,112500,295,1,0,0,0,-71.3625,-22.89489578,4.25723288,7,4,,Versant sud des Alpes,-81.31,-81.31,-104.20,NA,,8,Europe centrale,8,Abschuss
2016MEISHE 5,MEISHE 5,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,La Brévine,Combe Vuillier,46.97347577,6.6554014,6,28,10,2016,28/10/2016,297,43,61,31,21,540401,202787,54042027,540202,540200,542500,202500,307,1,0,0,0,-71.2560775,-22.81,4.51,7,5,,Jura,-81.22,-81.22,NA,NA,,8,Europe centrale,8,Abschuss
2016GIAMGI-17,GIAMGI-17,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Alto Malcantone,NA,46.06249431,8.8722084,5,13,11,2016,13/11/2016,312,58,64,32,22,710931,102232,71091022,710102,710100,712500,102500,310,1,0,0,0,-71.24127713,-22.58,3.93,7,4,,Versant sud des Alpes,-81.21,-81.21,NA,NA,,8,Europe centrale,8,Abschuss
2015Devise-10,Devise-10,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Arosio,Piové,46.05485587,8.892580823,6,3,11,2015,3/11/2015,302,48,62,31,21,712523,101412,71251014,712101,710100,712500,102500,298,1,0,0,0,-71.2,-25.7344,8.831591497,7,9,,Versant sud des Alpes,-81.18,-81.18,-104.10,NA,,8,Europe centrale,8,Abschuss
2017YERLMI-5,YERLMI-5,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Montagny,NA,46.79697,6.98592,5,2,12,2017,2/12/2017,331,77,68,34,23,565437,182967,56541829,565182,565180,567500,182500,322,1,0,0,0,-71.10826,NA,6.245831926,7,6,,Plateau,-81.11,-81.11,NA,NA,,8,Europe centrale,8,Abschuss
2015SAVALU-1,SAVALU-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Sâle,Montborget,46.60951826,6.943203455,5,17,10,2015,17/10/2015,286,32,58,29,20,562045,162149,56201621,562162,560160,562500,162500,330,1,0,0,0,-70.975,-24.7688,7.76146813,7,8,,Plateau,-81.00,-81.00,-103.90,NA,,8,Europe centrale,8,Abschuss
2016CRETTH-2,CRETTH-2,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,VS,St-Maurice,Bois-Noir,46.18118064,7.017742471,3,12,11,2016,12/11/2016,311,57,64,32,22,567500,114500,56751145,567114,565110,567500,112500,322,1,0,0,0,-70.95940738,-23.56,5.39,7,5,,versant nord des Alpes,-80.99,-80.99,NA,NA,,8,Europe centrale,8,Abschuss
2015FISCIV14,FISCIV14,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Centovalli,Cortone,46.20601681,8.690228514,3,5,11,2015,5/11/2015,304,50,62,31,21,696596,117944,69651179,696117,695115,697500,117500,277,1,0,0,0,-70.9375,-24.7986,7.625558273,7,8,,Versant sud des Alpes,-80.97,-80.97,-103.90,NA,,8,Europe centrale,8,Abschuss
2015GNOSDA-7,GNOSDA-7,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Gamborogno,Monte Sciaga,46.09228178,8.841554212,4,8,11,2015,8/11/2015,307,53,63,32,21,708500,105500,70851055,708105,705105,707500,107500,352,1,0,0,0,-70.9125,-23.9318,4.875566468,7,5,,Versant sud des Alpes,-80.95,-80.95,-103.80,NA,,8,Europe centrale,8,Abschuss
2016DENEPA-1,DENEPA-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Sâles,Les Monts,46.64442261,7.00760451,3,19,10,2016,19/10/2016,288,34,59,30,20,567000,166000,56701660,567166,565165,567500,167500,325,1,0,0,0,-70.7783505,-21.82,7.36,7,7,,Plateau,-80.84,-80.84,NA,NA,,8,Europe centrale,8,Abschuss
2013MEISTHE3,MEISTHE3,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,NA,Chaux d Amin,47.08104921,6.894534922,6,18,10,2013,18/10/2013,287,33,59,30,20,558680,214592,55862145,558214,555210,557500,212500,303,1,0,0,0,-70.675,16.44607423,5.133644675,7,5,,Jura,-80.76,-80.76,-103.60,NA,,8,Europe centrale,8,Abschuss
2015LiechJP-1,LiechJP-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,VD,Montrichier,Pré Anselme,46.60567555,6.331776511,4,2,11,2015,2/11/2015,301,47,62,31,21,515200,162200,51521622,515162,515160,517500,162500,281,1,0,0,0,-70.6625,-23.3953598,6.156201727,7,6,,Jura,-80.75,-80.75,-103.60,NA,,8,Europe centrale,8,Abschuss
2015CRETYC-1,CRETYC-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,VS,Hérémence,Povisse,46.16749536,7.383844244,6,16,10,2015,16/10/2015,285,31,58,29,20,595768,112893,59571128,595112,595110,597500,112500,304,1,0,0,0,-70.55,-23.182,7.6439118,7,8,,Valais central,-80.66,-80.66,-103.50,NA,,8,Europe centrale,8,Abschuss
2015Roch-1,Roch-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,VD,Le Lieu,Petit Risoud,46.65999636,6.275783534,4,20,11,2015,20/11/2015,319,65,65,33,22,511000,168300,51101683,511168,510165,512500,167500,322,1,0,0,0,-70.5375,-23.898,2.872987578,7,3,,Jura,-80.65,-80.65,-103.50,NA,,8,Europe centrale,8,Abschuss
2017GARIJC-6,GARIJC-6,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,La Brévine,NA,46.94345228,6.591464677,3,2,11,2017,2/11/2017,301,47,62,31,21,535500,199500,53551995,535199,535195,537500,197500,275,1,0,0,0,-70.394822,NA,6.676469303,7,7,,Jura,-80.54,-80.54,NA,NA,,8,Europe centrale,8,Abschuss
2014BLANDA-2,BLANDA-2,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Romanens,Monts de Riaz,46.64432082,6.981481892,3,4,11,2014,4/11/2014,303,49,62,31,21,565000,166000,56501660,565166,565165,567500,167500,324,1,0,0,0,-70.325,NA,NA,7,,,Plateau,-80.48,-80.48,-103.40,NA,,8,Europe centrale,8,Abschuss
2016FISCIV-19,FISCIV-19,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Centovalli,NA,46.17458679,8.641797395,5,9,11,2016,9/11/2016,308,54,63,32,21,692912,114392,69291143,692114,690110,692500,112500,317,1,0,0,0,-70.30160625,-24.33,6.76,7,7,,Versant sud des Alpes,-80.46,-80.46,NA,NA,,8,Europe centrale,8,Abschuss
2015GIAMGI-6,GIAMGI-6,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Alto Malcantone,Fescoggia-Firinescio,46.05360366,8.873047682,5,3,11,2015,3/11/2015,302,48,62,31,21,711014,101245,71101012,711101,710100,712500,102500,300,1,0,0,0,-70.2875,-22.7722,3.924563065,7,4,,Versant sud des Alpes,-80.45,-80.45,-103.30,NA,,8,Europe centrale,8,Abschuss
2015PRIOJE-4,PRIOJE-4,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,VD,Pampigny,La Bouennaz,46.58046097,6.400790677,6,23,11,2015,23/11/2015,322,68,66,33,22,520450,159325,52041593,520159,520155,522500,157500,350,1,0,0,0,-70.1375,-23.38494541,5.538383484,7,6,,Plateau,-80.33,-80.33,-103.20,NA,,8,Europe centrale,8,Abschuss
2014POSIAN-2,POSIAN-2,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,Cernier,Chaux-d Amin,47.08046505,6.881504435,6,11,10,2014,11/10/2014,280,26,57,29,19,557690,214534,55762145,557214,555210,557500,212500,298,1,0,0,0,-70.075,-24.17228571,8.073875304,7,8,,Jura,-80.28,-80.28,-103.10,NA,,8,Europe centrale,8,Abschuss
2015PURASA-9,PURASA-9,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Cadenazzo,Prato Grasso,46.13721428,8.950130039,5,28,10,2015,28/10/2015,297,43,61,31,21,716800,110650,71681106,716110,715110,717500,112500,290,1,0,0,0,-70.0625,-23.52901737,4.385601581,7,4,,Versant sud des Alpes,-80.27,-80.27,-103.10,NA,,8,Europe centrale,8,Abschuss
2017MEISHE-6,MEISHE-6,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,Val de Ruz,Grande Combe,47.08698532,6.877551608,6,28,10,2017,28/10/2017,297,43,61,31,21,557395,215261,55732152,557215,555215,557500,217500,315,1,0,0,0,-70.018157,NA,5.493399013,7,5,,Jura,-80.23,-80.23,NA,NA,,8,Europe centrale,8,Abschuss
2015SAVALU-3,SAVALU-3,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Romanens,Les Sudains,46.65715538,6.974239908,5,29,10,2015,29/10/2015,298,44,61,31,21,564454,167430,56441674,564167,560165,562500,167500,327,1,0,0,0,-69.925,-24.1718,5.093503212,7,5,,Plateau,-80.16,-80.16,-103.00,NA,,8,Europe centrale,8,Abschuss
2016TANTASTE-1,TANTASTE-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Arogno,Alpe Arogno,45.95591786,9.003171342,6,18,10,2016,18/10/2016,287,33,59,30,20,721300,90580,72130905,721090,720090,722500,92500,360,1,0,0,0,-69.887514,-23.68,8.07,7,8,,Versant sud des Alpes,-80.13,-80.13,NA,NA,,8,Europe centrale,8,Abschuss
2015SAVAAD-2,SAVAAD-2,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Romanens,Les Sudains,46.65831397,6.973785736,5,29,10,2015,29/10/2015,298,44,61,31,21,564420,167559,56441675,564167,560165,562500,167500,310,1,0,0,0,-69.8125,-23.95098511,4.115334258,7,4,,Plateau,-80.07,-80.07,-102.90,NA,,8,Europe centrale,8,Abschuss
2017ROCHCL-1,ROCHCL-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,VD,Le Lieu,NA,46.67998266,6.294960436,3,20,10,2017,20/10/2017,289,35,59,30,20,512500,170500,51251705,512170,510170,512500,172500,318,1,0,0,0,-69.625368,NA,7.533198018,7,8,,Jura,-79.92,-79.92,NA,NA,,8,Europe centrale,8,Abschuss
2014BLANDA-1,BLANDA-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Riaz,Monts de Riaz,46.66241341,7.007460985,3,30,10,2014,30/10/2014,299,45,61,31,21,567000,168000,56701680,567168,565165,567500,167500,328,1,0,0,0,-69.6125,NA,NA,7,,,Plateau,-79.91,-79.91,-102.80,NA,,8,Europe centrale,8,Abschuss
2015ANARGI-8,ANARGI-8,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Sonvico,Mator dei Falchetti,46.0726793,9.030431488,5,14,11,2015,14/11/2015,313,59,64,32,22,723150,103600,72311036,723103,720100,722500,102500,300,1,0,0,0,-69.3625,-23.968,2.317942435,7,2,,Versant sud des Alpes,-79.71,-79.71,-102.60,NA,,8,Europe centrale,8,Abschuss
2016DUCHPA-1,DUCHPA-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Rechthalten,Bucha,46.75700258,7.266218388,6,17,10,2016,17/10/2016,286,32,58,29,20,586827,178439,58681784,586178,585175,587500,177500,342,1,0,0,0,-69.3517165,-24.19,4.81,7,5,,Plateau,-79.70,-79.70,NA,NA,,8,Europe centrale,8,Abschuss
2016FISCIV-12,FISCIV-12,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Centovalli,NA,46.17994714,8.652043934,5,2,11,2016,2/11/2016,301,47,62,31,21,693694,115000,69361150,693115,690115,692500,117500,300,1,0,0,0,-69.12126638,-24.32,5.03,7,5,,Versant sud des Alpes,-79.52,-79.52,NA,NA,,8,Europe centrale,8,Abschuss
2015MEISHE-12,MEISHE-12,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,Val-de-Ruz,Grande Racine,47.02643661,6.816159314,6,19,11,2015,19/11/2015,318,64,65,33,22,552680,208565,55262085,552208,550205,552500,207500,367,1,0,0,0,-69.1125,-23.61667825,4.230405448,7,4,,Jura,-79.51,-79.51,-102.40,NA,,8,Europe centrale,8,Abschuss
2015FISCIV-4,FISCIV-4,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Centovalli,NA,46.1835535,8.652163074,6,20,10,2015,20/10/2015,289,35,59,30,20,693697,115401,69361154,693115,690115,692500,117500,280,1,0,0,0,-69.0625,-23.73899462,8.843898918,7,9,,Versant sud des Alpes,-79.47,-79.47,-102.30,NA,,8,Europe centrale,8,Abschuss
2015Devise-8,Devise-8,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Arosio,Piové,46.05546972,8.895905401,6,25,10,2015,25/10/2015,294,40,60,30,20,712779,101485,71271014,712101,710100,712500,102500,262,1,0,0,0,-69.05,-24.2854,6.146980657,7,6,,Versant sud des Alpes,-79.46,-79.46,-102.30,NA,,8,Europe centrale,8,Abschuss
2016FISCIV-06,FISCIV-06,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Centovalli,NA,46.17547686,8.64943201,3,25,10,2016,25/10/2016,294,40,60,30,20,693500,114500,69351145,693114,690110,692500,112500,294,1,0,0,0,-68.98500525,-23.29,5.24,7,5,,Versant sud des Alpes,-79.41,-79.41,NA,NA,,8,Europe centrale,8,Abschuss
2015RICHAD-5,RICHAD-5,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Monteceneri,Fontanelle,46.12775699,8.934016413,4,3,11,2015,3/11/2015,302,48,62,31,21,715575,109575,71551095,715109,715105,717500,107500,310,1,0,0,0,-68.9625,-23.51303226,5.1349043,7,5,,Versant sud des Alpes,-79.39,-79.39,-102.20,NA,,8,Europe centrale,8,Abschuss
2016MEISHE 8,MEISHE 8,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,Boveresse,Le Côtard,46.93188589,6.596637177,6,18,11,2016,18/11/2016,317,63,65,33,22,535880,198210,53581982,535198,535195,537500,197500,364,1,0,0,0,-68.95019525,-23.94,1.55,7,2,,Jura,-79.38,-79.38,NA,NA,,8,Europe centrale,8,Abschuss
2014Savalu-1_,Savalu-1.,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Maules,Tourbières,46.65219744,6.994217612,4,10,11,2014,10/11/2014,309,55,63,32,21,565980,166870,56591668,565166,565165,567500,167500,368,1,0,0,0,-68.9375,-23.276,4.868817352,7,5,,Plateau,-79.37,-79.37,-102.20,NA,,8,Europe centrale,8,Abschuss
2015MORAMA-7,MORAMA-7,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Astano,Bergen,46.02084997,8.811348189,5,31,10,2015,31/10/2015,300,46,61,31,21,706303,97519,70630975,706097,705095,707500,97500,NA,1,0,0,0,-68.85,-23.26943176,3.999460956,7,4,,Versant sud des Alpes,-79.30,-79.30,-102.20,NA,,8,Europe centrale,8,Abschuss
2016BIGNCA-2,BIGNCA-2,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Lugano,Val salina,46.0931945,9.074352655,5,23,10,2016,23/10/2016,292,38,60,30,20,726500,105950,72651059,726105,725105,727500,107500,280,1,0,0,0,-68.7373765,-23.28,5.38,7,5,,Versant sud des Alpes,-79.21,-79.21,NA,NA,,8,Europe centrale,8,Abschuss
2015FISCIV19,FISCIV19,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Centovalli,Calascio,46.18760333,8.668678346,6,17,11,2015,17/11/2015,316,62,65,33,22,694965,115871,69491158,694115,690115,692500,117500,250,1,0,0,0,-68.7,-23.3866,5.636180889,7,6,,Versant sud des Alpes,-79.18,-79.18,-102.00,NA,,8,Europe centrale,8,Abschuss
2015YERLMI-4,YERLMI-4,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Châtonnaye,NA,46.73514679,6.946105879,4,21,11,2015,21/11/2015,320,66,65,33,22,562355,176113,56231761,562176,560175,562500,177500,332,1,0,0,0,-68.6875,-24.1168,7.705810116,7,8,,Plateau,-79.17,-79.17,-102.00,NA,,8,Europe centrale,8,Abschuss
2017PURASA-10,PURASA-10,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Cadenazzo,Rubasacco,46.13315199,8.97776392,5,31,10,2017,31/10/2017,300,46,61,31,21,718944,110240,71891102,718110,715110,717500,112500,300,1,0,0,0,-68.68353263,NA,4.46286027,7,4,,Versant sud des Alpes,-79.17,-79.17,NA,NA,,8,Europe centrale,8,Abschuss
2016REZZMA-1,REZZMA-1,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Villa Luganese,Canon,46.0446147,9.012003101,5,9,11,2016,9/11/2016,308,54,63,32,21,721787,100452,72171004,721100,720100,722500,102500,285,1,0,0,0,-68.6770905,-23.89,6.07,7,6,,Versant sud des Alpes,-79.16,-79.16,NA,NA,,8,Europe centrale,8,Abschuss
2016DENEPA-10,DENEPA-10,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,FR,Marsens,Monts de Riaz,46.64451842,7.033727225,3,30,11,2016,30/11/2016,329,75,67,34,23,569000,166000,56901660,569166,565165,567500,167500,310,1,0,0,0,-68.6008565,-22.8,6.24,7,6,,Plateau,-79.10,-79.10,NA,NA,,8,Europe centrale,8,Abschuss
2014GARIJE03,GARIJE03,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,VD,Ste-Croix,Prise Bornand,46.85478141,6.502679104,6,23,10,2014,23/10/2014,292,38,60,30,20,528623,189720,52861897,528189,525185,527500,187500,301,1,0,0,0,-68.6,-23.804,4.379715461,7,4,,Jura,-79.10,-79.10,-101.90,NA,,8,Europe centrale,8,Abschuss
2016Buchmi5,Buchmi5,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,JU,Les Enfers,Les Tourbières des Enfers,47.28465337,7.038021411,5,2,11,2016,2/11/2016,301,47,62,31,21,569692,237162,56962371,569237,565235,567500,237500,290,1,0,0,0,-68.5983605,-24.64,4.15,7,4,,Jura,-79.10,-79.10,NA,NA,,8,Europe centrale,8,Abschuss
2016DEVISE-11,DEVISE-11,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Arosio,Pianca Birora,46.06000003,8.889952019,5,12,11,2016,12/11/2016,311,57,64,32,22,712309,101980,71231019,712101,710100,712500,102500,285,1,0,0,0,-68.5647895,-23.34,2.09,7,2,,Versant sud des Alpes,-79.07,-79.07,NA,NA,,8,Europe centrale,8,Abschuss
2016MEISHE-2,MEISHE-2,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,Brot-Plamboz,Thomasset,46.97067973,6.763123103,6,20,10,2016,20/10/2016,289,35,59,30,20,548595,202400,54852024,548202,545200,547500,202500,341,1,0,0,0,-68.54917225,-21.83,4.24,7,4,,Jura,-79.06,-79.06,NA,NA,,8,Europe centrale,8,Abschuss
2016ANARGI-7,ANARGI-7,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Lugano,Val Saslina,46.09276357,9.073046523,5,27,11,2016,27/11/2016,326,72,67,34,23,726400,105900,72641059,726105,725105,727500,107500,320,1,0,0,0,-68.527477,-22.84,7.12,7,7,,Versant sud des Alpes,-79.04,-79.04,NA,NA,,8,Europe centrale,8,Abschuss
2016ANARGI-5,ANARGI-5,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Lugano,Cadrigna,46.07038796,9.001279606,5,17,11,2016,17/11/2016,316,62,65,33,22,720900,103300,72091033,720103,720100,722500,102500,310,1,0,0,0,-68.52624125,-23.08,4,7,4,,Versant sud des Alpes,-79.04,-79.04,NA,NA,,8,Europe centrale,8,Abschuss
2015CORDJP-3,CORDJP-3,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,VD,Le Lieu,Esserts,46.6591501,6.281028356,4,10,11,2015,10/11/2015,309,55,63,32,21,511400,168200,51141682,511168,510165,512500,167500,318,1,0,0,0,-68.5125,-24.321,5.825906988,7,6,,Jura,-79.03,-79.03,-101.90,NA,,8,Europe centrale,8,Abschuss
2016RICHAD-7,RICHAD-7,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Monteceneri,Buiè,46.08105058,8.893627328,4,8,11,2016,8/11/2016,307,53,63,32,21,712550,104325,71251043,712104,710100,712500,102500,310,1,0,0,0,-68.48066213,-23.94,5.61,7,6,,Versant sud des Alpes,-79.00,-79.00,NA,NA,,8,Europe centrale,8,Abschuss
2016GNOSDA-6,GNOSDA-6,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,TI,Gambarogno,Lierna,46.12025955,8.834510683,4,29,10,2016,29/10/2016,298,44,61,31,21,707900,108600,70791086,707108,705105,707500,107500,343,1,0,0,0,-68.39029463,-23.41,14.86,7,15,,Versant sud des Alpes,-78.93,-78.93,NA,NA,,8,Europe centrale,8,Abschuss
2015PRETFA-2,PRETFA-2,ScoRus,0,1,Juvénile,UNBEKANNT,jgd,NE,Le Locle,Ferme Modèle,47.08314775,6.756767578,6,2,11,2015,2/11/2015,301,47,62,31,21,548220,214907,54822149,548214,545210,547500,212500,319,1,0,0,0,-68.375,-24.217,4.116442082,7,4,,Jura,-78.92,-78.92,-101.80,NA,,8,Europe centrale,8,Abschuss
